발생년,발생년월일시,주야,요일,사망자수,부상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,가해자법규위반,도로형태_대분류,도로형태,가해자_당사자종별,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2019,2019120317,주,화,1,0,0,0,0,전북,김제시,차대사람,횡단중,횡단중,신호위반,교차로,교차로내,화물차,보행자,952022,1766304,126.9683911,35.89216901
2019,2019120320,야,화,1,0,0,0,0,경기,파주시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,승합차,보행자,942438,1976171,126.8462979,37.7834143
2019,2019120321,야,화,1,0,0,0,0,서울,관악구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,949957.1,1943202.2,126.933943,37.48670874
2019,2019120322,야,화,1,0,0,0,0,충북,진천군,차대사람,기타,기타,안전운전 의무 불이행,단일로,교량위,승용차,보행자,994846,1864634,127.4422404,36.77981931
2019,2019120323,야,화,1,0,0,0,0,서울,성동구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,960642,1950182,127.0544268,37.55013747
2019,2019120405,야,수,1,0,0,0,0,전북,정읍시,차대사람,횡단중,횡단중,과속,단일로,기타단일로,승용차,보행자,942393.2,1730097.8,126.864306,35.56522178
2019,2019120406,주,수,1,0,0,0,0,경기,시흥시,차대사람,횡단중,횡단중,신호위반,교차로,교차로내,화물차,보행자,932977,1927035,126.7433544,37.33991729
2019,2019120407,주,수,1,24,2,22,0,충북,음성군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승합차,승용차,1014688,1882048,127.6649414,36.93669983
2019,2019120408,주,수,2,4,1,3,0,경기,화성시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,교량위,특수차,화물차,943213,1892634,126.8615205,37.03052361
2019,2019120410,주,수,1,0,0,0,0,경남,창원시(통합),차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,1105906,1685633,128.6628391,35.16038227
2019,2019120411,주,수,1,0,0,0,0,경남,합천군,차량단독,전도,전도,안전운전 의무 불이행,기타,기타,농기계,없음,1058610,1750037,128.1482147,35.74493244
2019,2019120412,주,수,1,0,0,0,0,서울,강서구,차대차,기타,기타,신호위반,교차로,교차로내,승합차,원동기장치자전거,939937.5,1950120.1,126.8200481,37.54846245
2019,2019120416,주,수,1,2,2,0,0,충남,당진시,차대차,기타,기타,중앙선 침범,단일로,기타단일로,승용차,승용차,930989,1881775,126.7250849,36.93182552
2019,2019120417,주,수,1,0,0,0,0,전북,정읍시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,942692,1729705,126.867631,35.56169762
2019,2019120417,주,수,1,0,0,0,0,경북,김천시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,1055877,1791594,128.1209127,36.11974936
2019,2019120418,야,수,1,2,0,2,0,경북,영천시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,1139327,1779414,129.0458581,36.0015832
2019,2019120419,야,수,1,3,0,1,2,경기,평택시,차대사람,기타,기타,기타,교차로,교차로내,승합차,보행자,968397,1888826,127.1448274,36.99738314
2019,2019120420,야,수,1,0,0,0,0,경기,성남시,차량단독,기타,기타,기타,단일로,기타단일로,승합차,없음,970805,1940497,127.1698651,37.46321977
2019,2019120420,야,수,1,0,0,0,0,전남,나주시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승합차,보행자,927607,1663132,126.7070563,34.96047552
2019,2019120423,야,수,1,0,0,0,0,전남,순천시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,998383,1664583.8,127.4822849,34.97615433
2019,2019120504,야,목,1,4,4,0,0,전남,화순군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,953502,1657997,126.990966,34.91569291
2019,2019120504,야,목,1,0,0,0,0,전남,무안군,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로횡단보도내,승합차,보행자,900310.9,1669960.5,126.4072971,35.01972027
2019,2019120506,주,목,1,0,0,0,0,경기,용인시,차대사람,횡단중,횡단중,과속,교차로,교차로내,화물차,보행자,977879,1926961,127.2502618,37.34140632
2019,2019120507,주,목,1,0,0,0,0,전남,목포시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,897926,1645292,126.3841737,34.79707441
2019,2019120510,주,목,1,0,0,0,0,전남,화순군,차량단독,기타,기타,안전운전 의무 불이행,단일로,교량위,이륜차,없음,968035,1678212.2,127.1492848,35.09854093
2019,2019120511,주,목,1,0,0,0,0,인천,부평구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,건설기계,보행자,931476.2,1944364.2,126.7248044,37.49599523
2019,2019120511,주,목,1,1,0,1,0,경기,남양주시,차대차,정면충돌,정면충돌,안전운전 의무 불이행,교차로,교차로내,화물차,화물차,973697,1966055,127.2016494,37.69367171
2019,2019120512,주,목,1,1,1,0,0,경기,수원시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,이륜차,950686,1921069,126.9436636,37.2872523
2019,2019120518,야,목,1,0,0,0,0,전북,장수군,차대사람,횡단중,횡단중,과속,교차로,교차로내,승용차,보행자,1008506,1748066,127.5940564,35.7288708
2019,2019120518,야,목,1,0,0,0,0,인천,연수구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,924129,1931735,126.6429943,37.38159681
2019,2019120519,야,목,1,0,0,0,0,대전,대덕구,차대사람,횡단중,횡단중,신호위반,교차로,교차로횡단보도내,승용차,보행자,992985,1827664,127.4217223,36.44652247
2019,2019120521,야,목,1,0,0,0,0,경기,의왕시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,951999,1926228,126.958142,37.3338219
2019,2019120600,야,금,1,0,0,0,0,경기,평택시,차대차,정면충돌,정면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,947686,1892348,126.9118297,37.02820558
2019,2019120600,야,금,1,0,0,0,0,강원,원주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1036365,1923052,127.9103532,37.30572301
2019,2019120607,주,금,1,0,0,0,0,강원,철원군,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,982869,2017080,127.3044713,38.15377556
2019,2019120611,주,금,1,0,0,0,0,경남,거창군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,화물차,1036163,1743346,127.8996612,35.68568685
2019,2019120619,야,금,1,0,0,0,0,경남,밀양시,차대차,기타,기타,신호위반,교차로,교차로내,화물차,화물차,1113015,1720291,128.7456619,35.47204437
2019,2019120706,주,토,1,0,0,0,0,전남,곡성군,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,건설기계,보행자,976041,1690762,127.2367602,35.21192618
2019,2019120708,주,토,1,0,0,0,0,경북,의성군,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로내,건설기계,자전거,1107533,1817586,128.6984061,36.34968177
2019,2019120711,주,토,1,1,0,1,0,전남,나주시,차대사람,보도통행중,보도통행중,안전운전 의무 불이행,교차로,교차로내,이륜차,보행자,931220,1675192,126.7456296,35.06946806
2019,2019120714,주,토,1,0,0,0,0,경남,거창군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,이륜차,1038208,1743180,127.9222534,35.68411302
2019,2019120718,야,토,1,0,0,0,0,서울,노원구,차대차,추돌,추돌,신호위반,교차로,교차로내,승용차,이륜차,962122,1960732,127.0706354,37.64528944
2019,2019120718,야,토,1,0,0,0,0,충북,증평군,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,1010616,1863656,127.6189571,36.77095741
2019,2019120722,야,토,1,0,0,0,0,전북,고창군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,914127,1704326,126.5551387,35.33082703
2019,2019120722,야,토,1,0,0,0,0,경남,사천시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1054943,1659711,128.1015937,34.93072574
2019,2019120800,야,일,1,0,0,0,0,충남,홍성군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,922890,1843586,126.6380119,36.58697063
2019,2019120803,야,일,1,0,0,0,0,서울,서대문구,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,950614,1955221,126.9405643,37.59507164
2019,2019120803,야,일,1,1,0,1,0,경기,용인시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,974577,1918462,127.2132748,37.26471301
2019,2019120809,주,일,1,1,1,0,0,경남,창원시(통합),차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,1100470,1700146,128.6049349,35.2917813
2019,2019120811,주,일,1,0,0,0,0,충남,예산군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,교량위,승용차,없음,942882,1854023,126.8607045,36.68246078
2019,2019120812,주,일,1,0,0,0,0,충남,아산시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,957107,1864611,127.0193179,36.77865485
2019,2019120813,주,일,1,0,0,0,0,충남,홍성군,차량단독,전복,전복,안전운전 의무 불이행,교차로,교차로부근,농기계,없음,925946,1837156,126.6727888,36.52925173
2019,2019120815,주,일,1,7,3,4,0,부산,북구,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로내,승용차,화물차,1135706,1690071,128.9906833,35.19680511
2019,2019120815,주,일,1,0,0,0,0,충남,당진시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,919490,1880805,126.596081,36.92216999
2019,2019120815,주,일,1,1,0,0,1,경북,영천시,차량단독,전복,전복,안전운전 의무 불이행,단일로,기타단일로,농기계,없음,1120246,1783651,128.8348508,36.04231457
2019,2019120818,야,일,1,0,0,0,0,경북,경주시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,이륜차,승용차,1153313,1762812,129.1977746,35.84986483
2019,2019120818,야,일,1,0,0,0,0,경남,밀양시,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1107673,1722424,128.6870761,35.4918662
2019,2019120903,야,월,1,0,0,0,0,서울,마포구,차대차,측면충돌,측면충돌,신호위반,단일로,기타단일로,화물차,이륜차,950533,1950075,126.9399942,37.54868575
2019,2019120912,주,월,1,1,0,1,0,충남,아산시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,이륜차,승합차,951278,1866259,126.9538921,36.79322862
2019,2019120917,주,월,1,0,0,0,0,경북,구미시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,농기계,1072756,1806976,128.3098861,36.25729549
2019,2019120920,야,월,1,0,0,0,0,대전,동구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,996766,1809644,127.4639879,36.28408533
2019,2019120921,야,월,1,3,0,0,3,대구,수성구,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,1103383,1765082,128.6452716,35.87686788
2019,2019120923,야,월,1,0,0,0,0,경남,양산시,차대사람,횡단중,횡단중,과속,교차로,교차로부근,승용차,보행자,1137949,1699407,129.0168806,35.28065329
2019,2019121000,야,화,1,0,0,0,0,경북,안동시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1100356,1844176,128.6218848,36.59012623
2019,2019121002,야,화,1,0,0,0,0,충남,서산시,차대차,측면충돌,측면충돌,교차로 통행방법 위반,교차로,교차로내,화물차,승용차,900003,1888337,126.3763299,36.98818795
2019,2019121005,야,화,1,1,1,0,0,대구,북구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,1097313,1767989,128.5783948,35.9036953
2019,2019121007,주,화,1,0,0,0,0,서울,성북구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로부근,화물차,보행자,961353,1956989,127.0621167,37.61152096
2019,2019121012,주,화,1,1,1,0,0,경북,안동시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,특수차,화물차,1108555,1840670,128.7130295,36.55762861
2019,2019121013,주,화,1,0,0,0,0,경남,창원시(통합),차대사람,차도통행중,차도통행중,과속,단일로,기타단일로,화물차,보행자,1115080,1680630,128.7628511,35.11427142
2019,2019121014,주,화,1,1,1,0,0,충남,예산군,차대차,측면충돌,측면충돌,기타,교차로,교차로내,승용차,이륜차,943042,1853591,126.8625274,36.67857618
2019,2019121014,주,화,1,1,0,1,0,대전,동구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,998108,1816444,127.4789152,36.34539409
2019,2019121015,주,화,1,0,0,0,0,경기,수원시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로부근,개인형이동수단(PM),승용차,959714.6,1919647.2,127.0455936,37.2748715
2019,2019121016,주,화,1,0,0,0,0,강원,원주시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,화물차,1043148,1933118,127.9874786,37.39616344
2019,2019121016,주,화,1,0,0,0,0,전남,보성군,차대사람,보도통행중,보도통행중,중앙선 침범,단일로,기타단일로,승합차,보행자,986340.1,1650172,127.3505844,34.84610439
2019,2019121017,주,화,1,1,0,1,0,경기,부천시,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,934888,1945356,126.7633106,37.5051812
2019,2019121017,주,화,1,0,0,0,0,강원,삼척시,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,1151497.1,1933327,129.2113099,37.38666738
2019,2019121017,주,화,1,0,0,0,0,전북,익산시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,보행자,952142,1786830,126.9684811,36.07722867
2019,2019121018,야,화,1,1,1,0,0,경기,화성시,차대차,기타,기타,중앙선 침범,단일로,기타단일로,화물차,화물차,931102,1913349,126.7234569,37.21642572
2019,2019121019,야,화,1,0,0,0,0,대구,달서구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1094654,1762409,128.54827,35.85365474
2019,2019121020,야,화,1,0,0,0,0,경북,안동시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,1124330,1851173,128.8909594,36.65036213
2019,2019121021,야,화,1,0,0,0,0,부산,강서구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,1122871,1679334,128.8481343,35.10166753
2019,2019121104,야,수,1,1,1,0,0,전남,나주시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,932395,1666810,126.7591982,34.99397007
2019,2019121110,주,수,1,0,0,0,0,충남,홍성군,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,사륜오토바이(ATV),없음,931786,1847863,126.7370693,36.62620212
2019,2019121115,주,수,1,0,0,0,0,경북,영양군,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,1142081,1844787,129.0883051,36.59033033
2019,2019121116,주,수,1,0,0,0,0,경기,안양시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,948287,1933899,126.9157051,37.40276437
2019,2019121117,주,수,1,0,0,0,0,전북,정읍시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,이륜차,937121.4,1727426.6,126.8063426,35.5408176
2019,2019121118,야,수,1,0,0,0,0,전남,순천시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,995030.7,1658641.3,127.4455941,34.92255685
2019,2019121123,야,수,1,2,0,2,0,충남,당진시,차량단독,전복,전복,안전운전 의무 불이행,교차로,교차로내,화물차,없음,918608,1888016,126.5854026,36.98708948
2019,2019121203,야,목,1,2,1,1,0,대구,서구,차대차,측면충돌,측면충돌,과속,교차로,교차로부근,승용차,승용차,1095409,1762835,128.5566811,35.85742174
2019,2019121204,야,목,1,0,0,0,0,서울,용산구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,955923,1947125,127.0011882,37.52237022
2019,2019121207,주,목,1,0,0,0,0,서울,양천구,차대사람,기타,기타,과속,단일로,터널안,승용차,보행자,940873,1945447,126.8310143,37.50640427
2019,2019121209,주,목,1,0,0,0,0,경북,영천시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,1111566,1785762,128.7388133,36.06237657
2019,2019121211,주,목,1,0,0,0,0,경기,화성시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,이륜차,승용차,940107,1911614,126.8250838,37.20140923
2019,2019121212,주,목,1,1,0,1,0,경북,상주시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,화물차,화물차,1060376,1830797,128.1739364,36.47288995
2019,2019121212,주,목,1,0,0,0,0,경북,구미시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,특수차,보행자,1083923,1788864,128.4322419,36.09311903
2019,2019121213,주,목,1,0,0,0,0,전남,무안군,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,사륜오토바이(ATV),없음,909068,1660620,126.5042911,34.93633156
2019,2019121214,주,목,1,0,0,0,0,충북,청주시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,999880,1847443,127.4986579,36.62485848
2019,2019121214,주,목,1,1,0,1,0,전남,순천시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,특수차,1008082,1656522,127.5884644,34.9034259
2019,2019121217,주,목,2,7,1,6,0,경기,남양주시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승합차,973930,1969691,127.204162,37.72645045
2019,2019121218,야,목,1,0,0,0,0,충북,청주시,차대사람,기타,기타,보행자 보호의무 위반,교차로,교차로횡단보도내,승합차,보행자,998463,1850961,127.4828027,36.65657193
2019,2019121218,야,목,1,0,0,0,0,충남,홍성군,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,914418,1837020,126.5440469,36.52706327
2019,2019121218,야,목,1,3,1,1,1,대구,달성군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,1083733,1752803,128.4263313,35.76805049
2019,2019121218,야,목,1,0,0,0,0,경남,사천시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,화물차,보행자,1051367,1678689,128.0636133,35.10203755
2019,2019121220,야,목,1,0,0,0,0,경남,창원시(통합),차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1093471,1684701,128.5262191,35.15321311
2019,2019121221,야,목,1,0,0,0,0,서울,서초구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,963540,1940474,127.0877159,37.46275441
2019,2019121303,야,금,1,0,0,0,0,경기,시흥시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,937091,1932928,126.7892945,37.39331985
2019,2019121305,야,금,1,0,0,0,0,충북,청주시,차대차,추돌,추돌,안전거리 미확보,단일로,기타단일로,화물차,화물차,985205.5,1857972.8,127.3343312,36.71966859
2019,2019121306,주,금,1,0,0,0,0,전남,진도군,차대차,추돌,추돌,안전운전 의무 불이행,기타,기타,승용차,농기계,886825,1609376,126.2676455,34.47208696
2019,2019121310,주,금,1,0,0,0,0,경남,사천시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,사륜오토바이(ATV),없음,1052381,1669571,128.0741628,35.01976926
2019,2019121315,주,금,2,0,0,0,0,경북,성주군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,화물차,이륜차,1062261,1769051,128.1900741,35.91612968
2019,2019121317,주,금,1,0,0,0,0,강원,춘천시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,1022937.8,1981656.9,127.7606732,37.83438467
2019,2019121317,주,금,1,1,0,1,0,경북,포항시,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,이륜차,승용차,1165659,1782508,129.3385395,36.02534413
2019,2019121322,야,금,1,0,0,0,0,울산,북구,차대사람,차도통행중,차도통행중,과속,단일로,기타단일로,승용차,보행자,1167748,1737354,129.3522327,35.61808286
2019,2019121404,야,토,1,1,1,0,0,경북,경주시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,지하차도(도로)내,승용차,화물차,1157296,1772608,129.2437993,35.93751441
2019,2019121404,야,토,6,25,13,12,0,경북,군위군,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,1084945,1807249,128.4455826,36.25876085
2019,2019121404,야,토,1,16,11,5,0,경북,군위군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,교량위,화물차,특수차,1091450,1803893,128.5175921,36.22791505
2019,2019121408,주,토,1,2,0,2,0,경남,함안군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,화물차,1081179,1702346,128.3930226,35.31336822
2019,2019121409,주,토,1,0,0,0,0,경북,안동시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1102593,1831984,128.6452661,36.47999776
2019,2019121411,주,토,1,0,0,0,0,서울,성동구,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,959661,1950828,127.0432857,37.55591763
2019,2019121411,주,토,1,0,0,0,0,경기,부천시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,이륜차,보행자,935105,1943479,126.7659312,37.48827921
2019,2019121411,주,토,1,0,0,0,0,대구,달서구,차대사람,차도통행중,차도통행중,기타,단일로,기타단일로,화물차,보행자,1092649,1761596,128.5259739,35.84651744
2019,2019121412,주,토,1,0,0,0,0,서울,성북구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,사륜오토바이(ATV),없음,959528,1957237,127.0414257,37.6136777
2019,2019121417,주,토,2,0,0,0,0,전남,목포시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,899665,1645458,126.4031607,34.79874387
2019,2019121418,야,토,1,0,0,0,0,경기,의정부시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,963749,1970559,127.0885888,37.73392728
2019,2019121419,야,토,1,0,0,0,0,경기,부천시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,936352,1942924,126.7800838,37.48336381
2019,2019121422,야,토,1,0,0,0,0,인천,강화군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,화물차,없음,903455,1976398,126.4036171,37.78217249
2019,2019121501,야,일,1,0,0,0,0,울산,남구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,지하차도(도로)내,이륜차,없음,1162495,1727951,129.2923668,35.53421922
2019,2019121505,야,일,1,0,0,0,0,경남,창원시(통합),차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,1111204,1689203,128.7214806,35.19199401
2019,2019121505,야,일,1,0,0,0,0,경기,포천시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,967913,1979427,127.1354527,37.81401059
2019,2019121514,주,일,1,0,0,0,0,인천,강화군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,승용차,914265,1958840,126.528428,37.62501716
2019,2019121518,야,일,1,3,0,3,0,경기,고양시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,937664,1958089,126.7936338,37.62013396
2019,2019121522,야,일,1,0,0,0,0,경기,부천시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,936960,1945282,126.7867583,37.50465811
2019,2019121603,야,월,1,0,0,0,0,전북,익산시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,952961,1773656,126.97836,35.95849791
2019,2019121605,야,월,1,0,0,0,0,전남,여수시,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,1012448,1641551,127.6360317,34.76837833
2019,2019121606,주,월,1,1,0,1,0,충북,청주시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,건설기계,997580,1852481,127.4729182,36.6702728
2019,2019121607,주,월,1,1,1,0,0,경기,오산시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,958195,1908514,127.0290779,37.17445223
2019,2019121607,주,월,1,0,0,0,0,전북,남원시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,990256,1712772,127.3926795,35.41062834
2019,2019121610,주,월,1,0,0,0,0,전북,전주시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,이륜차,화물차,968629.1,1758302.8,127.1527131,35.82070376
2019,2019121611,주,월,1,0,0,0,0,울산,울주군,차량단독,기타,기타,안전운전 의무 불이행,기타,기타,농기계,없음,1154182,1732405,129.2015574,35.5756892
2019,2019121612,주,월,1,0,0,0,0,서울,강서구,차대차,기타,기타,신호위반,교차로,교차로부근,이륜차,승합차,944403,1950020,126.8706056,37.54784052
2019,2019121618,야,월,1,0,0,0,0,경기,김포시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,936917,1956046,126.7853459,37.60166985
2019,2019121620,야,월,1,0,0,0,0,서울,관악구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,이륜차,이륜차,951923,1943069,126.9561879,37.48561262
2019,2019121621,야,월,1,0,0,0,0,경남,양산시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,이륜차,1138592,1703561,129.0246511,35.31800774
2019,2019121622,야,월,1,0,0,0,0,부산,부산진구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,1140775,1686716,129.0457739,35.16586539
2019,2019121623,야,월,1,0,0,0,0,경기,수원시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,963659,1921351,127.0900008,37.29039157
2019,2019121702,야,화,1,0,0,0,0,서울,관악구,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,자전거,승용차,950385,1942872,126.9388052,37.48375565
2019,2019121703,야,화,1,0,0,0,0,경기,남양주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,터널안,승용차,없음,965212,1968247,127.1053025,37.71314574
2019,2019121705,야,화,1,0,0,0,0,경기,안산시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,자전거,승용차,932977,1925568,126.743487,37.32669502
2019,2019121707,주,화,1,0,0,0,0,경기,용인시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,961805,1916299,127.0693439,37.24477972
2019,2019121718,야,화,1,0,0,0,0,충북,청주시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,997997,1849652,127.4775921,36.64477048
