관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,관리기관전화번호,위도,경도,데이터기준일자
세종특별자치시,,세종특별자치시 나성동 206,다목적,2,"200,200",나성동 한국정책방송국 뒤편 사거리,30,044-300-2454,36.48404122,127.2641459,2021-01-01
세종특별자치시,,세종특별자치시 나성동 170,다목적,1,200,나성동 세종에이스타워옆,30,044-300-2454,36.48259148,127.2636388,2021-01-01
세종특별자치시,세종특별자치시 나성동 한누리대로 2,,다목적,2,"200,200",나성동 국민안전처앞,30,044-300-2454,36.48287,127.26087,2021-01-01
세종특별자치시,세종특별자치시 나성동 한누리대로 34,,다목적,1,200,나성동 성남고BRT정거장,30,044-300-2454,36.49417,127.25662,2021-01-01
세종특별자치시,,세종특별자치시 나성동 305-2,다목적,1,200,나성동 나성초앞,30,044-300-2454,36.48932328,127.2646923,2021-01-01
세종특별자치시,,세종특별자치시 나성동 361-44,다목적,2,"200,200",나성동 센트럴타워앞,30,044-300-2454,36.48966648,127.2591094,2021-01-01
세종특별자치시,,세종특별자치시 나성동 658-27,다목적,2,"200,200",나성동 나릿재 6단지 사거리,30,044-300-2454,36.49180321,127.2628772,2021-01-01
세종특별자치시,,세종특별자치시 나성동 410,다목적,2,"200,200",나성동 국세청옆 주차장,30,044-300-2454,36.48702183,127.2610647,2021-01-01
세종특별자치시,,세종특별자치시 나성동 261-2,다목적,2,"200,200",나성동 한화리더스포레201동앞,30,044-300-2454,36.48838487,127.265596,2021-01-01
세종특별자치시,,세종특별자치시 나성동 391,다목적,2,"200,200",나성동 한화리더스포레출입구,30,044-300-2454,36.48772996,127.2627857,2021-01-01
세종특별자치시,,세종특별자치시 나성동 179,다목적,1,200,나성동 2-10주차장건너편,30,044-300-2454,36.48275588,127.2667082,2021-01-01
세종특별자치시,세종특별자치시 나성동 한누리대로 26,,다목적,1,200,나성동 BRT정거장,30,044-300-2454,36.48769,127.25755,2021-01-01
세종특별자치시,,세종특별자치시 나성동 214-2,다목적,2,"200,200",나성동 세종아트센터,30,044-300-2454,36.48541535,127.2673874,2021-01-01
세종특별자치시,세종특별자치시 나성동 한누리대로 22,,다목적,2,"200,200",나성동 국세청앞,30,044-300-2454,36.48408,127.25982,2021-01-01
세종특별자치시,,세종특별자치시 나성동 466,다목적,2,"200,200",나성동 한국정책방송원뒤,30,044-300-2454,36.48472213,127.2618605,2021-01-01
세종특별자치시,세종특별자치시 나성동 한누리대로 24,,다목적,2,"200,200",나성동 SR파크원건너편,30,044-300-2454,36.48616,127.25842,2021-01-01
세종특별자치시,,세종특별자치시 나성동 364-2,다목적,1,200,나성동 트리쉐이드출입구,30,044-300-2454,36.49011118,127.2618005,2021-01-01
세종특별자치시,,세종특별자치시 나성동 197-8,다목적,1,200,나성동 나릿재마을역사공원삼거리1,30,044-300-2454,36.48335728,127.2681704,2021-01-01
세종특별자치시,,세종특별자치시 나성동 709-1,다목적,1,200,나성동 나릿재마을역사공원삼거리2,30,044-300-2454,36.48231031,127.2684921,2021-01-01
세종특별자치시,세종특별자치시 나성동 한누리대로 155,,다목적,2,"200,200",나성동 한두리대교사거리,30,044-300-2454,36.47965,127.26325,2021-01-01
세종특별자치시,세종특별자치시 나성동 한누리대로 28,,다목적,2,"200,200",나성동 마들렌앞,30,044-300-2454,36.48929,127.25699,2021-01-01
세종특별자치시,,세종특별자치시 나성동 402,다목적,3,"200,200,200",도시상장광장,30,044-300-2454,36.485645,127.262854,2021-01-01
세종특별자치시,,세종특별자치시 나성동 254-3,다목적,3,"200,200,200",리더스포레나릿재마을2단지아파트 앞,30,044-300-2454,36.487414,127.265995,2021-01-01
세종특별자치시,,세종특별자치시 나성동 658-29,다목적,2,"200,200",나성3교 앞,30,044-300-2454,36.489756,127.266464,2021-01-01
세종특별자치시,,세종특별자치시 나성동 316-4,다목적,2,"200,200",나성초등학교 앞 제천길,30,044-300-2454,36.490543,127.265147,2021-01-01
세종특별자치시,,세종특별자치시 나성동 395,다목적,2,"200,200",어반아트리움더센트럴 앞 사거리,30,044-300-2454,36.487558,127.261683,2021-01-01
세종특별자치시,,세종특별자치시 나성동 361-25,다목적,2,"200,200",한신더휴리저브나릿재마을5단지 501동 앞 삼거리,30,044-300-2454,36.491146,127.259027,2021-01-01
세종특별자치시,,세종특별자치시 나성동 33-2,다목적,3,"200,200,200",세종아트센터,30,044-300-2454,36.486406,127.26923,2021-01-01
세종특별자치시,,세종특별자치시 나성동 696-4,다목적,3,"200,200,200",도시상장광장,30,044-300-2454,36.485936,127.264495,2021-01-01
세종특별자치시,,세종특별자치시 대평동 92-4,다목적,3,"200,200,200",대평동 대평초앞,30,044-300-2454,36.470629,127.279414,2021-01-01
세종특별자치시,,세종특별자치시 대평동77-42,다목적,3,"200,200,200",대평동 금호중앞삼거리,30,044-300-2454,36.471081,127.280412,2021-01-01
세종특별자치시,,세종특별자치시 대평동266-25,다목적,3,"200,200,200",대평동 대평초 뒤,30,044-300-2454,36.46895,127.278585,2021-01-01
세종특별자치시,,세종특별자치시 대평동567-6,다목적,2,"200,200",대평동 다이소 사거리,30,044-300-2454,36.473358,127.277931,2021-01-01
세종특별자치시,,세종특별자치시 대평동274-5,다목적,3,"200,200,200",한두리대교 남단,30,044-300-2454,36.471024,127.2699,2021-01-01
세종특별자치시,,세종특별자치시 대평동585-1,다목적,3,"200,200,200",대평동 자동차검사소북쪽,30,044-300-2454,36.469188,127.268856,2021-01-01
세종특별자치시,,세종특별자치시 대평동586-9,다목적,3,"200,200,200",대평동 터미널서쪽사거리,30,044-300-2454,36.468565,127.271337,2021-01-01
세종특별자치시,,세종특별자치시 대평동275-4,다목적,2,"200,200",대평동 모델하우스촌 사거리,30,044-300-2454,36.470678,127.271472,2021-01-01
세종특별자치시,,세종특별자치시 대평동566-3,다목적,2,"200,200",대평동 태양빌딩회전교차로,30,044-300-2454,36.475151,127.275918,2021-01-01
세종특별자치시,,세종특별자치시 대평동63-7,다목적,2,"200,200",대평동 아마존타워 옆,30,044-300-2454,36.474414,127.27495,2021-01-01
세종특별자치시,,세종특별자치시 대평동63-20,다목적,3,"200,200,200",대평동 해비치빌딩 사거리,30,044-300-2454,36.474046,127.276622,2021-01-01
세종특별자치시,세종특별자치시 한누리대로 2257 (대평동),세종특별자치시 대평동142-1,다목적,3,"200,200,200",대평동 세종판타지타워사거리,30,044-300-2454,36.473159,127.278187,2021-01-01
세종특별자치시,세종특별자치시 한누리대로 2265 (대평동),세종특별자치시 대평동147-1,다목적,3,"200,200,200",대평동 해들마을 208동 앞 삼거리,30,044-300-2454,36.471283,127.276769,2021-01-01
세종특별자치시,,세종특별자치시 대평동63-11,다목적,2,"200,200",대평동 해피라움블루페스타사거리,30,044-300-2454,36.473416,127.275624,2021-01-01
세종특별자치시,,세종특별자치시 대평동220-1,다목적,2,"200,200",한두리대교밑,30,044-300-2454,36.472818,127.268878,2021-01-01
세종특별자치시,,세종특별자치시 대평동419-2,다목적,2,"200,200",한두리대교밑 체육시설앞,30,044-300-2454,36.470062,127.265178,2021-01-01
세종특별자치시,,세종특별자치시 대평동586-10,다목적,2,"200,200",학나래교밑공공공원남쪽,30,044-300-2454,36.46617,127.26545,2021-01-01
세종특별자치시,,세종특별자치시 대평동582-4,다목적,3,"200,200,200",대평동 자동차검사소입구삼거리,30,044-300-2454,36.4664711,127.2710482,2021-01-01
세종특별자치시,,세종특별자치시 대평동484-38,다목적,3,"200,200,200",대평동 코스트코동쪽 삼거리,30,044-300-2454,36.46659951,127.2680864,2021-01-01
세종특별자치시,,세종특별자치시 대평동269-7,다목적,2,"200,200",해들교차로,30,044-300-2454,36.467605,127.274865,2021-01-01
세종특별자치시,,세종특별자치시 대평동268-4,다목적,3,"200,200,200",대평동 터미널 앞,30,044-300-2454,36.469004,127.274426,2021-01-01
세종특별자치시,,세종특별자치시 대평동264-14,다목적,2,"200,200",대평동 종합운동장교차로,30,044-300-2454,36.470802,127.274441,2021-01-01
세종특별자치시,,세종특별자치시 대평동158-2,다목적,2,"200,200",대평동 모델하우스촌건너편공원(시청방향),30,044-300-2454,36.472645,127.274202,2021-01-01
세종특별자치시,,세종특별자치시 대평동198-80,다목적,3,"200,200,200",대평동 뚜레뜰공원삼거리,30,044-300-2454,36.473791,127.273553,2021-01-01
세종특별자치시,,세종특별자치시 대평동 197-35,다목적,1,200,대평동 금남교밑 공원입구,30,044-300-2454,36.474523,127.272708,2021-01-01
세종특별자치시,,세종특별자치시 대평동265-9,다목적,2,"200,200",대평동 종합운동장교차로,30,044-300-2454,36.471473,127.27475,2021-01-01
세종특별자치시,,세종특별자치시 대평동269-6,다목적,2,"200,200",해들교차로,30,044-300-2454,36.467919,127.27522,2021-01-01
세종특별자치시,,세종특별자치시 대평동99-2,다목적,1,200,대평동 대평초앞 공원,30,044-300-2454,36.470404,127.278434,2021-01-01
세종특별자치시,,세종특별자치시 대평동379-2,다목적,2,"200,200",대평동 숲뜰근린공원바베큐장남서쪽,30,044-300-2454,36.466177,127.263226,2021-01-01
세종특별자치시,세종특별자치시 용포로 12 (대평동),세종특별자치시 대평동77-85,다목적,2,"200,200",대평동 금호중앞사거리,30,044-300-2454,36.470019,127.28164,2021-01-01
세종특별자치시,,세종특별자치시 대평동 79-1,다목적,3,"200,200,200",대평동 해들유치원앞,30,044-300-2454,36.473635,127.283139,2021-01-01
세종특별자치시,,세종특별자치시 대평동77-6,다목적,2,"200,200",대평동 해들마을4단지 뒷편,30,044-300-2454,36.472016,127.285143,2021-01-01
세종특별자치시,,세종특별자치시 대평동459-2,다목적,2,"200,200",학나래대교밑X게임장입구,30,044-300-2454,36.468319,127.264026,2021-01-01
세종특별자치시,,세종특별자치시 대평동63-1,다목적,2,"200,200",금남교 동쪽공공화장실앞,30,044-300-2454,36.474773,127.273337,2021-01-01
세종특별자치시,,세종특별자치시 대평동 77-61,다목적,1,200,대평동 금호중학교측면산책로,30,044-300-2454,36.469518,127.280162,2021-01-01
세종특별자치시,,세종특별자치시 대평동580-4,다목적,2,"200,200",학나래대교밑공원저류지,30,044-300-2454,36.466843,127.264419,2021-01-01
세종특별자치시,,세종특별자치시 대평동137-12,다목적,2,"200,200",대평동 배수펌프장,30,044-300-2454,36.465443,127.269399,2021-01-01
세종특별자치시,,세종특별자치시 대평동484-21,다목적,2,"200,200",해들교차로저류지,30,044-300-2454,36.467277,127.275293,2021-01-01
세종특별자치시,,세종특별자치시 보람동664-64,다목적,2,"200,200",보람동 해들605동앞 회전교차로,30,044-300-2454,36.476815,127.279408,2021-01-01
세종특별자치시,,세종특별자치시 보람동664-70,다목적,2,"200,200",보람동 해들마을5단지 상가앞사거리,30,044-300-2454,36.475058,127.281185,2021-01-01
세종특별자치시,,세종특별자치시 보람동664-108,다목적,2,"200,200",보람동 해들마을 601동 건너편,30,044-300-2454,36.475727,127.275601,2021-01-01
세종특별자치시,,세종특별자치시 보람동664-37,다목적,2,"200,200",보람동 시드니힐 상가 앞,30,044-300-2454,36.476273,127.276919,2021-01-01
세종특별자치시,,세종특별자치시 보람동664-115,다목적,3,"200,200,200",보람동 보람고앞(3단지쪽),30,044-300-2454,36.476744,127.283893,2021-01-01
세종특별자치시,,세종특별자치시 보람동664-122,다목적,3,"200,200,200",보람동 여울초앞사거리,30,044-300-2454,36.476432,127.283982,2021-01-01
세종특별자치시,,세종특별자치시 보람동664-27,다목적,3,"200,200,200",보람동 보람고앞(교육청쪽),30,044-300-2454,36.477308,127.285276,2021-01-01
세종특별자치시,,세종특별자치시 보람동700-90,다목적,3,"200,200,200",보람동 아이사랑어린이집맞은편,30,044-300-2454,36.475446,127.286525,2021-01-01
세종특별자치시,,세종특별자치시 보람동632-1,다목적,3,"200,200,200",보람동 보람초버스정류장,30,044-300-2454,36.480308,127.293177,2021-01-01
세종특별자치시,,세종특별자치시 보람동633-2,다목적,3,"200,200,200",보람동 보람초정문,30,044-300-2454,36.480113,127.293883,2021-01-01
세종특별자치시,,세종특별자치시 보람동630-8,다목적,3,"200,200,200",보람동 보람119안전센터앞,30,044-300-2454,36.47769,127.291674,2021-01-01
세종특별자치시,세종특별자치시 시청대로 16 (보람동),세종특별자치시 보람동664-31,다목적,1,200,보람동 한빛유치원앞,30,044-300-2454,36.478497,127.284227,2021-01-01
세종특별자치시,,세종특별자치시 보람동664-3,다목적,2,"200,200",보람동 강남프라자앞삼거리,30,044-300-2454,36.479685,127.284269,2021-01-01
세종특별자치시,,세종특별자치시 보람동623-5,다목적,2,"200,200",보람동 수변공원회전교차로,30,044-300-2454,36.488743,127.292492,2021-01-01
세종특별자치시,,세종특별자치시 보람동656,다목적,2,"200,200",보람동 보람초사거리,30,044-300-2454,36.480738,127.293402,2021-01-01
세종특별자치시,,세종특별자치시 보람동633-8,다목적,2,"200,200",보람동 호려울 805동 앞,30,044-300-2454,36.479033,127.29489,2021-01-01
세종특별자치시,,세종특별자치시 보람동700-94,다목적,2,"200,200",보람동 엔젤타워앞삼거리,30,044-300-2454,36.477791,127.287206,2021-01-01
세종특별자치시,,세종특별자치시 보람동700-77,다목적,3,"200,200,200",보람동 호려울 407동 정문 앞,30,044-300-2454,36.477779,127.287091,2021-01-01
세종특별자치시,세종특별자치시 한누리대로 2129 (보람동),세종특별자치시 보람동629-1,다목적,2,"200,200",보람동 보람복합커뮤니티센터,30,044-300-2454,36.479006,127.290117,2021-01-01
세종특별자치시,,세종특별자치시 보람동629-5,다목적,2,"200,200",보람동 보람파출소앞,30,044-300-2454,36.477554,127.290961,2021-01-01
세종특별자치시,세종특별자치시 시청대로 16 (보람동),세종특별자치시 보람동664-31,다목적,2,"200,200",보람동 보람고뒤회전교차로,30,044-300-2454,36.477969,127.283067,2021-01-01
세종특별자치시,,세종특별자치시 보람동664-101,다목적,2,"200,200",보람동 여울유치원삼거리,30,044-300-2454,36.474981,127.284878,2021-01-01
세종특별자치시,,세종특별자치시 보람동664-83,다목적,1,200,보람동 호려울 105동 앞 공원,30,044-300-2454,36.473092,127.284603,2021-01-01
세종특별자치시,,세종특별자치시 보람동664-74,다목적,2,"200,200",보람동 아울뜰공원놀이터,30,044-300-2454,36.474942,127.282548,2021-01-01
세종특별자치시,,세종특별자치시 보람동625-4,다목적,2,"200,200",보람동 세종시청후문,30,044-300-2454,36.481327,127.290786,2021-01-01
세종특별자치시,,세종특별자치시 보람동665-1,다목적,2,"200,200",보람동 세종시청앞육교,30,044-300-2454,36.479819,127.291118,2021-01-01
세종특별자치시,,세종특별자치시 보람동674,다목적,2,"200,200",보람동 보람유치원,30,044-300-2454,36.478597,127.293391,2021-01-01
세종특별자치시,,세종특별자치시 보람동684-1,다목적,2,"200,200",보람동 호려울 801동 뒤 사거리,30,044-300-2454,36.477096,127.29618,2021-01-01
세종특별자치시,,세종특별자치시 보람동617-5,다목적,2,"200,200",보람동 호려울뜰근린공원입구,30,044-300-2454,36.48421,127.294609,2021-01-01
세종특별자치시,,세종특별자치시 보람동620-4,다목적,2,"200,200",보람동 호려울뜰근린공원출구,30,044-300-2454,36.482093,127.296431,2021-01-01
세종특별자치시,,세종특별자치시 보람동540-2,다목적,2,"200,200",보람동 호려울 810동 앞,30,044-300-2454,36.480202,127.297884,2021-01-01
세종특별자치시,,세종특별자치시 보람동664-37,다목적,2,"200,200",보람동 신동아 303동 건너편,30,044-300-2454,36.477896,127.28135,2021-01-01
세종특별자치시,세종특별자치시 시청대로 115 (보람동),세종특별자치시 보람동664-18,다목적,2,"200,200",보람동 금강노을 상가 앞,30,044-300-2454,36.479247,127.284454,2021-01-01
세종특별자치시,세종특별자치시 시청대로 137 (보람동),세종특별자치시 보람동664-1,다목적,2,"200,200",보람동 리버피크닉 상가 앞,30,044-300-2454,36.480054,127.286204,2021-01-01
세종특별자치시,,세종특별자치시 보람동625-1,다목적,2,"200,200",보람동 세종드림 상가 앞,30,044-300-2454,36.481405,127.289277,2021-01-01
세종특별자치시,,세종특별자치시 보람동623-4,다목적,2,"200,200",보람동 금강수변공원음악분수대,30,044-300-2454,36.482634,127.29173,2021-01-01
세종특별자치시,,세종특별자치시 보람동615-1,다목적,2,"200,200",보람동 시드니하트 상가 앞,30,044-300-2454,36.484165,127.293067,2021-01-01
세종특별자치시,,세종특별자치시 보람동641-9,다목적,2,"200,200",보람동 보람뜰공원육교,30,044-300-2454,36.475355,127.292441,2021-01-01
세종특별자치시,,세종특별자치시 보람동49-1,다목적,2,"200,200",보람동 호려울뜰공원놀이터,30,044-300-2454,36.479026,127.299443,2021-01-01
세종특별자치시,,세종특별자치시 보람동664-66,다목적,1,200,보람동 리버스파크외곽길저류지,30,044-300-2454,36.476061,127.27801,2021-01-01
세종특별자치시,,세종특별자치시 보람동624-1,다목적,2,"200,200",보람동 수변공원저류지,30,044-300-2454,36.48175,127.291191,2021-01-01
세종특별자치시,,세종특별자치시 소담동286-7,다목적,3,"200,200,200",소담동 새샘유치원정문,30,044-300-2454,36.488387,127.300309,2021-01-01
세종특별자치시,,세종특별자치시 소담동367-2,다목적,3,"200,200,200",소담동 글벗중회전교차로,30,044-300-2454,36.488442,127.297604,2021-01-01
세종특별자치시,,세종특별자치시 소담동288-6,다목적,3,"200,200,200",소담동 글벗중정문,30,044-300-2454,36.490669,127.301073,2021-01-01
세종특별자치시,,세종특별자치시 소담동509-6,다목적,3,"200,200,200",소담동 글벗초정문,30,044-300-2454,36.487313,127.296932,2021-01-01
세종특별자치시,세종특별자치시 소담3로 26 (소담동),세종특별자치시 소담동508-6,다목적,3,"200,200,200",소담동 글벗유치원정문,30,044-300-2454,36.486777,127.2979,2021-01-01
세종특별자치시,세종특별자치시 소담1로 16 (소담동),세종특별자치시 소담동9-169,다목적,3,"200,200,200",소담동 지엘플렉스2,30,044-300-2454,36.484297,127.30115,2021-01-01
세종특별자치시,,세종특별자치시 소담동9-197,다목적,3,"200,200,200",소담동 소담중앞,30,044-300-2454,36.482459,127.300928,2021-01-01
세종특별자치시,,세종특별자치시 소담동9-159,다목적,3,"200,200,200",소담동 소담고뒤팔각정,30,044-300-2454,36.48305,127.303395,2021-01-01
세종특별자치시,,세종특별자치시 소담동32-20,다목적,3,"200,200,200",소담동 소담고정문,30,044-300-2454,36.481464,127.302585,2021-01-01
세종특별자치시,,세종특별자치시 소담동510-4,다목적,2,"200,200",소담동 새샘3단지후문회전교차로,30,044-300-2454,36.4860148,127.296217,2021-01-01
세종특별자치시,,세종특별자치시 소담동36-9,다목적,3,"200,200,200",소담동 소담교차로,30,044-300-2454,36.486295,127.300949,2021-01-01
세종특별자치시,,세종특별자치시 소담동37-4,다목적,2,"200,200",소담동 코끼리타워옆길,30,044-300-2454,36.485521,127.300386,2021-01-01
세종특별자치시,,세종특별자치시 소담동9-181,다목적,2,"200,200",소담동 새샘2단지삼거리,30,044-300-2454,36.484144,127.299605,2021-01-01
세종특별자치시,,세종특별자치시 소담동32-15,다목적,3,"200,200,200",소담동 새샘 103동 앞,30,044-300-2454,36.48112,127.301214,2021-01-01
세종특별자치시,,세종특별자치시 반곡동778,다목적,2,"200,200",반곡동 새샘5단지산책로,30,044-300-2454,36.479808,127.304318,2021-01-01
세종특별자치시,,세종특별자치시 소담동 산9,다목적,2,"200,200",소담동 한국개발연구원사거리,30,044-300-2454,36.481872,127.307252,2021-01-01
세종특별자치시,,세종특별자치시 소담동9-9,다목적,2,"200,200",소담동 새샘교차로,30,044-300-2454,36.480312,127.308283,2021-01-01
세종특별자치시,,세종특별자치시 반곡동771-68,다목적,2,"200,200",반곡동 법원.검찰청뒷길삼거리,30,044-300-2454,36.490416,127.303471,2021-01-01
세종특별자치시,,세종특별자치시 소담동344,다목적,2,"200,200",소담동 새샘유치원삼거리,30,044-300-2454,36.487735,127.301104,2021-01-01
세종특별자치시,,세종특별자치시 소담동332-4,다목적,2,"200,200",소담동 소담프라자삼거리,30,044-300-2454,36.487653,127.301775,2021-01-01
세종특별자치시,,세종특별자치시 소담동37-4,다목적,2,"200,200",소담동 법원.검찰청입구삼거리,30,044-300-2454,36.487161,127.302983,2021-01-01
세종특별자치시,,세종특별자치시 소담동501,다목적,2,"200,200",소담동 지엘플렉스1교차로,30,044-300-2454,36.485376,127.302345,2021-01-01
세종특별자치시,,세종특별자치시 소담동308-3,다목적,3,"200,200,200",소담동 새샘9단지서문삼거리,30,044-300-2454,36.490666,127.301096,2021-01-01
세종특별자치시,,세종특별자치시 소담동332-8,다목적,2,"200,200",소담동 도경프라자 앞,30,044-300-2454,36.488544,127.302105,2021-01-01
세종특별자치시,,세종특별자치시 소담동508-5,다목적,2,"200,200",소담동 글벗유치원놀이터,30,044-300-2454,36.486784,127.298956,2021-01-01
세종특별자치시,,세종특별자치시 소담동511,다목적,2,"200,200",소담동 글벗중사거리,30,044-300-2454,36.487418,127.299467,2021-01-01
세종특별자치시,,세종특별자치시 소담동333-5,다목적,2,"200,200",소담동 새샘 3단지 앞 수변공원,30,044-300-2454,36.485766,127.29453,2021-01-01
세종특별자치시,,세종특별자치시 소담동9-113,다목적,2,"200,200",소담동 한국개발연구원공원입구,30,044-300-2454,36.483019,127.307038,2021-01-01
세종특별자치시,,세종특별자치시 소담동510-2,다목적,1,200,소담동 글벗유치원건너편저류지,30,044-300-2454,36.487886,127.296068,2021-01-01
세종특별자치시,,세종특별자치시 소담동 114-6,다목적,2,"200,200",법원 검찰청 남측 입구,30,044-300-2454,36.487369,127.30359,2021-01-01
세종특별자치시,,세종특별자치시 소담동 35-8,다목적,1,200,거북선 상가 앞 삼거리,30,044-300-2454,36.485842,127.303506,2021-01-01
세종특별자치시,,세종특별자치시 소담동 49-3,다목적,2,"200,200",나사볼링센터 남측,30,044-300-2454,36.484934,127.304276,2021-01-01
세종특별자치시,,세종특별자치시 소담동 산 3,다목적,2,"200,200",주차타워 예정,30,044-300-2454,36.485986,127.304921,2021-01-01
세종특별자치시,,세종특별자치시 반곡동771-67,다목적,2,"200,200",반곡동 새샘9단지사거리,30,044-300-2454,36.490094,127.302033,2021-01-01
세종특별자치시,,세종특별자치시 반곡동44-8,다목적,3,"200,200,200",반곡동 반곡초앞,30,044-300-2454,36.501037,127.309569,2021-01-01
세종특별자치시,,세종특별자치시 반곡동51-12,다목적,3,"200,200,200",반곡동 반곡중앞,30,044-300-2454,36.501134,127.311011,2021-01-01
세종특별자치시,,세종특별자치시 반곡동42-6,다목적,3,"200,200,200",반곡동 솔빛초등학교정문 앞,30,044-300-2454,36.496143,127.311859,2021-01-01
세종특별자치시,,세종특별자치시 반곡동63-14,다목적,3,"200,200,200",반곡동 반곡고 BRT도로변,30,044-300-2454,36.497281,127.316718,2021-01-01
세종특별자치시,,세종특별자치시 반곡동64-9,다목적,3,"200,200,200",반곡동 반곡고정문,30,044-300-2454,36.49657,127.317548,2021-01-01
세종특별자치시,,세종특별자치시 반곡동234-11,다목적,2,"200,200",반곡동 국토연구원회전교차로,30,044-300-2454,36.491749,127.299813,2021-01-01
세종특별자치시,,세종특별자치시 반곡동771-80,다목적,2,"200,200",반곡동 한국법제연구원 주차장 앞,30,044-300-2454,36.492252,127.302754,2021-01-01
세종특별자치시,,세종특별자치시 반곡동710-2,다목적,2,"200,200",반곡동 국책연구단지사거리(수루배마을 102동 앞),30,044-300-2454,36.496712,127.304484,2021-01-01
세종특별자치시,,세종특별자치시 반곡동762,다목적,2,"200,200",반곡동 반곡교차로,30,044-300-2454,36.495323,127.306943,2021-01-01
세종특별자치시,,세종특별자치시 반곡동817,다목적,2,"200,200",반곡동 수루배마을 115동 앞 회전교차로,30,044-300-2454,36.499162,127.306968,2021-01-01
세종특별자치시,,세종특별자치시 반곡동398-1,다목적,3,"200,200,200",반곡동 수루배마을 203동 앞 삼거리,30,044-300-2454,36.497064,127.3095,2021-01-01
세종특별자치시,,세종특별자치시 반곡동395-1,다목적,2,"200,200",반곡동 수루배마을 209동 앞,30,044-300-2454,36.49595,127.310062,2021-01-01
세종특별자치시,,세종특별자치시 반곡동63-7,다목적,2,"200,200",반곡동 배움교차로,30,044-300-2454,36.497729,127.317823,2021-01-01
세종특별자치시,,세종특별자치시 반곡동65-7,다목적,2,"200,200",반곡동 반곡고 정문 맞은편,30,044-300-2454,36.496053,127.317966,2021-01-01
세종특별자치시,,세종특별자치시 반곡동771-84,다목적,3,"200,200,200",반곡동 BRT국책연구단지정류장앞,30,044-300-2454,36.491548,127.303845,2021-01-01
세종특별자치시,,세종특별자치시 반곡동816,다목적,2,"200,200",반곡동 수루배마을 323동 앞,30,044-300-2454,36.498017,127.30937,2021-01-01
세종특별자치시,,세종특별자치시 반곡동45-15,다목적,2,"200,200",반곡동 수루배마을 201동 건너편,30,044-300-2454,36.497823,127.311224,2021-01-01
세종특별자치시,,세종특별자치시 반곡동52-23,다목적,3,"200,200,200",반곡동 수루배마을 402동 앞 삼거리,30,044-300-2454,36.498456,127.313668,2021-01-01
세종특별자치시,,세종특별자치시 반곡동60-4,다목적,3,"200,200,200",반곡동 수루배마을 416동 앞 회전교차로,30,044-300-2454,36.50002,127.316206,2021-01-01
세종특별자치시,,세종특별자치시 반곡동 산68,다목적,2,"200,200",반곡동 국책연구단지앞삼거리,30,044-300-2454,36.494719,127.302209,2021-01-01
세종특별자치시,,세종특별자치시 반곡동 산61,다목적,3,"200,200,200",반곡동 국책연구단지앞공원,30,044-300-2454,36.493426,127.303864,2021-01-01
세종특별자치시,,세종특별자치시 반곡동 748,다목적,1,200,반곡동 세종국책연구단지 임시주차장 출입구 앞,30,044-300-2454,36.49289,127.305222,2021-01-01
세종특별자치시,,세종특별자치시 반곡동 60-1,다목적,2,"200,200",반곡동 오롯네교앞,30,044-300-2454,36.500738,127.317129,2021-01-01
세종특별자치시,,세종특별자치시 반곡동62-4,다목적,2,"200,200",반곡동 수변상가부지 앞,30,044-300-2454,36.499119,127.317319,2021-01-01
세종특별자치시,,세종특별자치시 반곡동108-2,다목적,2,"200,200",반곡동 BRT 해맑은공원 입구,30,044-300-2454,36.49776,127.315711,2021-01-01
세종특별자치시,,세종특별자치시 반곡동64-1,다목적,2,"200,200",반곡동 어위교,30,044-300-2454,36.497287,127.318976,2021-01-01
세종특별자치시,,세종특별자치시 반곡동67-1,다목적,2,"200,200",반곡동 수루배마을 6단지 정문 건너편,30,044-300-2454,36.49417,127.319364,2021-01-01
세종특별자치시,,세종특별자치시 반곡동 산98,다목적,2,"200,200",반곡동 조세재정연구원앞저류지,30,044-300-2454,36.493558,127.301038,2021-01-01
세종특별자치시,,세종특별자치시 반곡동 735,다목적,1,200,반곡동 국책연구단지앞저류지,30,044-300-2454,36.495987,127.303392,2021-01-01
세종특별자치시,,세종특별자치시 반곡동 44-4,다목적,2,"200,200",반곡동 수루배마을 306동 건너편 저류지,30,044-300-2454,36.501205,127.308848,2021-01-01
세종특별자치시,,세종특별자치시 반곡동 771-34,다목적,1,200,법원 검찰청 동쪽 코너,30,044-300-2454,36.489117,127.306418,2021-01-01
세종특별자치시,,세종특별자치시 반곡동 45-11,다목적,1,200,재께뜰 근린곤원,30,044-300-2454,36.498532,127.311637,2021-01-01
세종특별자치시,,세종특별자치시 반곡동 316,다목적,1,200,수루배마을 2단지 206동 앞,30,044-300-2454,36.494723,127.310257,2021-01-01
세종특별자치시,,세종특별자치시 반곡동 262,다목적,3,"200,200,200",B1 블럭형 단독주택,30,044-300-2454,36.49373,127.311749,2021-01-01
세종특별자치시,,세종특별자치시 반곡동323,다목적,3,"200,200,200",B2 블럭형 단독주택,30,044-300-2454,36.49355,127.31273,2021-01-01
세종특별자치시,,세종특별자치시 반곡동178-1,다목적,3,"200,200,200",솔빛숲유치원 앞,30,044-300-2454,36.494139,127.313524,2021-01-01
