가로등위치명,설치대수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
연동면 용호리 967,1,,연동면 용호리 967,36.5372125,127.3099287,,CM,044-300-5132,세종특별자치시청,2019-09-19
연동면 용호리 484-1,1,,연동면 용호리 484-1,36.5369285,127.3098124,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1477,1,,세종특별자치시 아름동 1477,36.5149269,127.2417533,,CDM,044-300-5132,세종특별자치시청,2019-09-19
연동면 용호리 967,1,,연동면 용호리 967,36.5369727,127.3103294,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1477,1,,세종특별자치시 아름동 1477,36.515023,127.2412834,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1477,1,,세종특별자치시 아름동 1477,36.5152695,127.2417834,,CDM,044-300-5132,세종특별자치시청,2019-09-19
연동면 용호리 484-1,1,,연동면 용호리 484-1,36.5367883,127.3098207,,CM,044-300-5132,세종특별자치시청,2019-09-19
연동면 용호리 967,1,,연동면 용호리 967,36.537107,127.3103763,,CM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1477,1,,세종특별자치시 아름동 1477,36.5152666,127.2413146,,CDM,044-300-5132,세종특별자치시청,2019-09-19
연동면 용호리 484-1,1,,연동면 용호리 484-1,36.5366942,127.3101594,,CM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1477,1,,세종특별자치시 아름동 1477,36.5155129,127.2417922,,CDM,044-300-5132,세종특별자치시청,2019-09-19
연동면 용호리 967,1,,연동면 용호리 967,36.5370543,127.3106001,,CM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1477,1,,세종특별자치시 아름동 1477,36.515519,127.2413233,,CDM,044-300-5132,세종특별자치시청,2019-09-19
연동면 용호리 484-1,1,,연동면 용호리 484-1,36.5366438,127.310453,,CM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1477,1,,세종특별자치시 아름동 1477,36.5157653,127.2418009,,CDM,044-300-5132,세종특별자치시청,2019-09-19
연동면 용호리 967,1,,연동면 용호리 967,36.5370086,127.3108183,,CM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1477,1,,세종특별자치시 아름동 1477,36.5157804,127.2413319,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 종촌동 699,1,,세종특별자치시 종촌동 699,36.4987625,127.255205,,CDM,044-300-5132,세종특별자치시청,2019-09-19
연동면 문주리 959-14,1,,연동면 문주리 959-14,36.5501043,127.3013699,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 어진동 688,1,,세종특별자치시 어진동 688,36.5073108,127.2559606,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 도담동 902,1,,세종특별자치시 도담동 902,36.5247125,127.2631081,,CDM,044-300-5132,세종특별자치시청,2019-09-19
장군면 은용리 341-12,1,,장군면 은용리 341-12,36.4882668,127.2042674,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 나성동 141-2,1,,세종특별자치시 나성동 141-2,36.4799422,127.2649376,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 1409,1,마음로 152 가락마을11단지,세종특별자치시 고운동 1409,36.5106785,127.2299049,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1458,1,,세종특별자치시 아름동 1458,36.5113663,127.2502058,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 2058,1,,세종특별자치시 고운동 2058,36.5154062,127.2335313,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 도담동 686-36,1,,세종특별자치시 도담동 686-36,36.5143027,127.2557152,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 산167,1,,세종특별자치시 고운동 산167,36.5133914,127.2397921,,CDM,044-300-5132,세종특별자치시청,2019-09-19
금남면 두만리 244-2,1,,금남면 두만리 244-2,36.4311224,127.2872231,,LED,044-300-5132,세종특별자치시청,2019-09-19
장군면 금암리 354,1,,장군면 금암리 354,36.4377792,127.2174854,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 810,1,달빛1로 251 세종국제고등학교,세종특별자치시 아름동 810,36.5218886,127.2481393,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1477,1,,세종특별자치시 아름동 1477,36.5160267,127.2418096,,CDM,044-300-5132,세종특별자치시청,2019-09-19
연동면 용호리 484-1,1,,연동면 용호리 484-1,36.5365935,127.3106824,,CM,044-300-5132,세종특별자치시청,2019-09-19
연동면 용호리 967,1,,연동면 용호리 967,36.5369563,127.3110338,,CM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1477,1,,세종특별자치시 아름동 1477,36.5160328,127.2413406,,CDM,044-300-5132,세종특별자치시청,2019-09-19
연동면 용호리 484-1,1,,연동면 용호리 484-1,36.5365544,127.3108782,,CM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1477,1,,세종특별자치시 아름동 1477,36.5162791,127.2418183,,CDM,044-300-5132,세종특별자치시청,2019-09-19
연동면 용호리 967,1,,연동면 용호리 967,36.5369015,127.3112577,,CM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1477,1,,세종특별자치시 아름동 1477,36.5162762,127.2413494,,CDM,044-300-5132,세종특별자치시청,2019-09-19
연동면 용호리 484-1,1,,연동면 용호리 484-1,36.536506,127.3110747,,CM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1477,1,,세종특별자치시 아름동 1477,36.5165226,127.2418382,,CDM,044-300-5132,세종특별자치시청,2019-09-19
연동면 용호리 967,1,,연동면 용호리 967,36.5368454,127.3114906,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1477,1,,세종특별자치시 아름동 1477,36.5165285,127.2413469,,CDM,044-300-5132,세종특별자치시청,2019-09-19
연동면 용호리 484-1,1,,연동면 용호리 484-1,36.5366377,127.3111014,,CM,044-300-5132,세종특별자치시청,2019-09-19
연동면 용호리 967,1,,연동면 용호리 967,36.536799,127.3116634,,CM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1303,1,,세종특별자치시 아름동 1303,36.516763,127.2413781,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1303,1,,세종특별자치시 아름동 1303,36.516748,127.2418584,,CDM,044-300-5132,세종특별자치시청,2019-09-19
연동면 용호리 484-1,1,,연동면 용호리 484-1,36.5365917,127.3112277,,CM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1303,1,,세종특별자치시 아름동 1303,36.5170336,127.2414202,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 도담동 902,1,,세종특별자치시 도담동 902,36.5249768,127.2635858,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 어진동 688,1,,세종특별자치시 어진동 688,36.5075535,127.2558578,,CDM,044-300-5132,세종특별자치시청,2019-09-19
장군면 은용리 71-8,1,,장군면 은용리 71-8,36.4886301,127.2059889,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1458,1,,세종특별자치시 아름동 1458,36.5115626,127.2498801,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 1409,1,마음로 152 가락마을11단지,세종특별자치시 고운동 1409,36.5119189,127.2294014,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 2058,1,,세종특별자치시 고운동 2058,36.5153409,127.2331859,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 도담동 686-36,1,,세종특별자치시 도담동 686-36,36.5160506,127.2556426,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 나성동 141-2,1,,세종특별자치시 나성동 141-2,36.4801487,127.264824,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 2058,1,,세종특별자치시 고운동 2058,36.5145952,127.2391998,,CDM,044-300-5132,세종특별자치시청,2019-09-19
장군면 금암리 342,1,,장군면 금암리 342,36.4379634,127.2181095,,LED,044-300-5132,세종특별자치시청,2019-09-19
금남면 두만리 213-1,1,,금남면 두만리 213-1,36.4320728,127.2864003,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 810,1,달빛1로 251 세종국제고등학교,세종특별자치시 아름동 810,36.5220437,127.2484393,,CDM,044-300-5132,세종특별자치시청,2019-09-19
연동면 문주리 959-14,1,,연동면 문주리 959-14,36.5500934,127.3010461,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 종촌동 699,1,,세종특별자치시 종촌동 699,36.4990662,127.2547668,,CDM,044-300-5132,세종특별자치시청,2019-09-19
연동면 용호리 484-1,1,,연동면 용호리 484-1,36.536468,127.3112166,,CM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1303,1,,세종특별자치시 아름동 1303,36.5169735,127.2418897,,CDM,044-300-5132,세종특별자치시청,2019-09-19
연동면 용호리 967,1,,연동면 용호리 967,36.53658,127.3119873,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1303,1,,세종특별자치시 아름동 1303,36.5173491,127.2414282,,CDM,044-300-5132,세종특별자치시청,2019-09-19
연동면 용호리 484-1,1,,연동면 용호리 484-1,36.5365658,127.3113316,,CM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1303,1,,세종특별자치시 아름동 1303,36.51719,127.2419211,,CDM,044-300-5132,세종특별자치시청,2019-09-19
연동면 용호리 967,1,,연동면 용호리 967,36.536668,127.3120217,,CM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1303,1,,세종특별자치시 아름동 1303,36.51762,127.2415149,,CDM,044-300-5132,세종특별자치시청,2019-09-19
연동면 용호리 484-1,1,,연동면 용호리 484-1,36.536431,127.3114293,,CM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1303,1,,세종특별자치시 아름동 1303,36.5173073,127.2419422,,CDM,044-300-5132,세종특별자치시청,2019-09-19
연동면 용호리 967,1,,연동면 용호리 967,36.5365341,127.3121296,,CM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1303,1,,세종특별자치시 아름동 1303,36.5178279,127.2416022,,CDM,044-300-5132,세종특별자치시청,2019-09-19
연동면 용호리 484-1,1,,연동면 용호리 484-1,36.5365266,127.3116075,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1303,1,,세종특별자치시 아름동 1303,36.5175239,127.2419848,,CDM,044-300-5132,세종특별자치시청,2019-09-19
연동면 용호리 967,1,,연동면 용호리 967,36.5366089,127.3122736,,CM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1303,1,,세종특별자치시 아름동 1303,36.5180988,127.2417001,,CDM,044-300-5132,세종특별자치시청,2019-09-19
연동면 용호리 484-1,1,,연동면 용호리 484-1,36.5363976,127.3116201,,CM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1303,1,,세종특별자치시 아름동 1303,36.5177587,127.2420718,,CDM,044-300-5132,세종특별자치시청,2019-09-19
연동면 용호리 967,1,,연동면 용호리 967,36.5364828,127.3122754,,CM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1303,1,,세종특별자치시 아름동 1303,36.5183337,127.2417871,,CDM,044-300-5132,세종특별자치시청,2019-09-19
연동면 문주리 959-14,1,,연동면 문주리 959-14,36.5503657,127.3013899,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 어진동 688,1,,세종특별자치시 어진동 688,36.507366,127.2561498,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 1409,1,마음로 152 가락마을11단지,세종특별자치시 고운동 1409,36.5110654,127.2298117,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1458,1,,세종특별자치시 아름동 1458,36.511547,127.250271,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 종촌동 699,1,,세종특별자치시 종촌동 699,36.498746,127.2554508,,CDM,044-300-5132,세종특별자치시청,2019-09-19
장군면 은용리 341-12,1,,장군면 은용리 341-12,36.4882635,127.2045936,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 2058,1,,세종특별자치시 고운동 2058,36.5157324,127.2338073,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 도담동 686-36,1,,세종특별자치시 도담동 686-36,36.5146993,127.2557225,,CDM,044-300-5132,세종특별자치시청,2019-09-19
장군면 금암리 354,1,,장군면 금암리 354,36.4377822,127.2179539,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 810,1,달빛1로 251 세종국제고등학교,세종특별자치시 아름동 810,36.5220813,127.2486845,,CDM,044-300-5132,세종특별자치시청,2019-09-19
금남면 두만리 244-2,1,,금남면 두만리 244-2,36.431347,127.2871095,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 나성동 141-2,1,,세종특별자치시 나성동 141-2,36.4800067,127.2651713,,메탈,044-300-5132,세종특별자치시청,2019-09-19
연동면 용호리 484-1,1,,연동면 용호리 484-1,36.5363158,127.3118973,,CM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1303,1,,세종특별자치시 아름동 1303,36.5180117,127.2421699,,CDM,044-300-5132,세종특별자치시청,2019-09-19
연동면 용호리 967,1,,연동면 용호리 967,36.5365702,127.3123835,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1303,1,,세종특별자치시 아름동 1303,36.5185597,127.2418966,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1303,1,,세종특별자치시 아름동 1303,36.5182465,127.2422457,,CDM,044-300-5132,세종특별자치시청,2019-09-19
연동면 용호리 484-1,1,,연동면 용호리 484-1,36.5361996,127.312155,,CM,044-300-5132,세종특별자치시청,2019-09-19
연동면 용호리 967,1,,연동면 용호리 967,36.5365694,127.3124806,,CM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1303,1,,세종특별자치시 아름동 1303,36.5188219,127.242028,,CDM,044-300-5132,세종특별자치시청,2019-09-19
연동면 용호리 484-1,1,,연동면 용호리 484-1,36.5361222,127.3124432,,CM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1303,1,,세종특별자치시 아름동 1303,36.5184543,127.242333,,CDM,044-300-5132,세종특별자치시청,2019-09-19
연동면 용호리 967,1,,연동면 용호리 967,36.5364251,127.3124101,,CM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1303,1,,세종특별자치시 아름동 1303,36.5190388,127.2421264,,CDM,044-300-5132,세종특별자치시청,2019-09-19
연동면 용호리 484-1,1,,연동면 용호리 484-1,36.536029,127.312712,,CM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1303,1,,세종특별자치시 아름동 1303,36.5186804,127.2424536,,CDM,044-300-5132,세종특별자치시청,2019-09-19
연동면 용호리 967,1,,연동면 용호리 967,36.5364539,127.312772,,CM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1303,1,,세종특별자치시 아름동 1303,36.5192289,127.2422585,,CDM,044-300-5132,세종특별자치시청,2019-09-19
연동면 용호리 484-1,1,,연동면 용호리 484-1,36.5359334,127.3129493,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1303,1,,세종특별자치시 아름동 1303,36.5188794,127.2425634,,CDM,044-300-5132,세종특별자치시청,2019-09-19
연동면 용호리 967,1,,연동면 용호리 967,36.5363379,127.3129852,,CM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1303,1,,세종특별자치시 아름동 1303,36.5194009,127.2423796,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 도담동 902,1,,세종특별자치시 도담동 902,36.5248798,127.2639328,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 2058,1,,세종특별자치시 고운동 2058,36.5149013,127.2391522,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 도담동 686-36,1,,세종특별자치시 도담동 686-36,36.5162094,127.255682,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 1409,1,마음로 152 가락마을11단지,세종특별자치시 고운동 1409,36.5122882,127.2293642,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1458,1,,세종특별자치시 아름동 1458,36.5118692,127.2499218,,CDM,044-300-5132,세종특별자치시청,2019-09-19
금남면 두만리 213-1,1,,금남면 두만리 213-1,36.4323697,127.2863195,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 2058,1,,세종특별자치시 고운동 2058,36.515694,127.2334392,,CDM,044-300-5132,세종특별자치시청,2019-09-19
장군면 은용리 71-8,1,,장군면 은용리 71-8,36.4887044,127.2062892,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 나성동 141-2,1,,세종특별자치시 나성동 141-2,36.4802225,127.2651023,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 어진동 688,1,,세종특별자치시 어진동 688,36.5076088,127.2560694,,CDM,044-300-5132,세종특별자치시청,2019-09-19
장군면 금암리 342,1,,장군면 금암리 342,36.437978,127.2185585,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 종촌동 699,1,,세종특별자치시 종촌동 699,36.4990412,127.2551019,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 810,1,달빛1로 251 세종국제고등학교,세종특별자치시 아름동 810,36.5221101,127.2489634,,CDM,044-300-5132,세종특별자치시청,2019-09-19
연기면 세종리 114-162,1,,연기면 세종리 114-162,36.503182,127.2748321,,CDM,044-300-5132,세종특별자치시청,2019-09-19
연동면 문주리 959-14,1,,연동면 문주리 959-14,36.5503548,127.3010549,,CDM,044-300-5132,세종특별자치시청,2019-09-19
연동면 용호리 484-1,1,,연동면 용호리 484-1,36.5358641,127.3131115,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1303,1,,세종특별자치시 아름동 1303,36.5190694,127.2426955,,CDM,044-300-5132,세종특별자치시청,2019-09-19
연동면 용호리 967,1,,연동면 용호리 967,36.5362338,127.3132317,,CM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1303,1,,세종특별자치시 아름동 1303,36.5195193,127.2425683,,CDM,044-300-5132,세종특별자치시청,2019-09-19
연동면 용호리 339,1,,연동면 용호리 339,36.535781,127.3132772,,CM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1303,1,,세종특별자치시 아름동 1303,36.5192414,127.2428055,,CDM,044-300-5132,세종특별자치시청,2019-09-19
연동면 다솜리 324-6,1,,연동면 다솜리 324-6,36.5360804,127.3136464,,CM,044-300-5132,세종특별자치시청,2019-09-19
연동면 용호리 339,1,,연동면 용호리 339,36.5356942,127.313482,,CM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1303,1,,세종특별자치시 아름동 1303,36.5194032,127.2427481,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1303,1,,세종특별자치시 아름동 1303,36.5198352,127.2426545,,CDM,044-300-5132,세종특별자치시청,2019-09-19
연동면 다솜리 324-6,1,,연동면 다솜리 324-6,36.5359736,127.3138819,,CM,044-300-5132,세종특별자치시청,2019-09-19
연동면 용호리 339,1,,연동면 용호리 339,36.5355964,127.3136979,,CM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1303,1,,세종특별자치시 아름동 1303,36.5195666,127.2429251,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1303,1,,세종특별자치시 아름동 1303,36.5199622,127.2427761,,CDM,044-300-5132,세종특별자치시청,2019-09-19
연동면 용호리 339,1,,연동면 용호리 339,36.5355141,127.3139083,,CM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1303,1,,세종특별자치시 아름동 1303,36.5196306,127.2430808,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 아름동 1303,1,,세종특별자치시 아름동 1303,36.5201794,127.2429303,,CDM,044-300-5132,세종특별자치시청,2019-09-19
연동면 다솜리 324-6,1,,연동면 다솜리 324-6,36.5357689,127.3143416,,CM,044-300-5132,세종특별자치시청,2019-09-19
금남면 발산리 232,1,,금남면 발산리 232,36.4555145,127.2835085,,나트륨,044-300-5132,세종특별자치시청,2019-09-19
금남면 감성리 74,1,,금남면 감성리 74,36.444299,127.2858201,,나트륨,044-300-5132,세종특별자치시청,2019-09-19
금남면 두만리 70-7,1,,금남면 두만리 70-7,36.4266849,127.2912003,,LED,044-300-5132,세종특별자치시청,2019-09-19
금남면 발산리 232,1,,금남면 발산리 232,36.4553237,127.2832537,,나트륨,044-300-5132,세종특별자치시청,2019-09-19
금남면 감성리 74,1,,금남면 감성리 74,36.4443998,127.286098,,나트륨,044-300-5132,세종특별자치시청,2019-09-19
금남면 두만리 70-7,1,,금남면 두만리 70-7,36.4270196,127.2914091,,LED,044-300-5132,세종특별자치시청,2019-09-19
금남면 감성리 74,1,,금남면 감성리 74,36.4443801,127.2858193,,나트륨,044-300-5132,세종특별자치시청,2019-09-19
금남면 발산리 232,1,,금남면 발산리 232,36.4554427,127.283565,,나트륨,044-300-5132,세종특별자치시청,2019-09-19
금남면 두만리 70-7,1,,금남면 두만리 70-7,36.4267745,127.2911103,,LED,044-300-5132,세종특별자치시청,2019-09-19
금남면 두만리 70-7,1,,금남면 두만리 70-7,36.4267574,127.2912777,,LED,044-300-5132,세종특별자치시청,2019-09-19
금남면 발산리 232,1,,금남면 발산리 232,36.4554871,127.2834418,,나트륨,044-300-5132,세종특별자치시청,2019-09-19
금남면 감성리 74,1,,금남면 감성리 74,36.4442994,127.285887,,나트륨,044-300-5132,세종특별자치시청,2019-09-19
금남면 감성리 74,1,,금남면 감성리 74,36.4443895,127.2858862,,나트륨,044-300-5132,세종특별자치시청,2019-09-19
금남면 발산리 232,1,,금남면 발산리 232,36.4554152,127.2834871,,나트륨,044-300-5132,세종특별자치시청,2019-09-19
금남면 두만리 70-7,1,,금남면 두만리 70-7,36.426838,127.2911877,,LED,044-300-5132,세종특별자치시청,2019-09-19
금남면 감성리 74,1,,금남면 감성리 74,36.4442999,127.2859651,,나트륨,044-300-5132,세종특별자치시청,2019-09-19
금남면 발산리 232,1,,금남면 발산리 232,36.4554686,127.2833751,,나트륨,044-300-5132,세종특별자치시청,2019-09-19
금남면 두만리 70-7,1,,금남면 두만리 70-7,36.426821,127.2913552,,LED,044-300-5132,세종특별자치시청,2019-09-19
금남면 발산리 232,1,,금남면 발산리 232,36.4553877,127.2834093,,나트륨,044-300-5132,세종특별자치시청,2019-09-19
금남면 감성리 74,1,,금남면 감성리 74,36.44439,127.2859642,,나트륨,044-300-5132,세종특별자치시청,2019-09-19
금남면 두만리 70-7,1,,금남면 두만리 70-7,36.4269016,127.2912652,,LED,044-300-5132,세종특별자치시청,2019-09-19
금남면 감성리 74,1,,금남면 감성리 74,36.4443003,127.286032,,나트륨,044-300-5132,세종특별자치시청,2019-09-19
금남면 발산리 232,1,,금남면 발산리 232,36.4554411,127.2832972,,나트륨,044-300-5132,세종특별자치시청,2019-09-19
금남면 두만리 70-7,1,,금남면 두만리 70-7,36.4268935,127.2914214,,LED,044-300-5132,세종특별자치시청,2019-09-19
금남면 감성리 74,1,,금남면 감성리 74,36.4443994,127.2860311,,나트륨,044-300-5132,세종특별자치시청,2019-09-19
금남면 발산리 232,1,,금남면 발산리 232,36.4553512,127.2833315,,나트륨,044-300-5132,세종특별자치시청,2019-09-19
금남면 두만리 70-7,1,,금남면 두만리 70-7,36.426956,127.2913317,,LED,044-300-5132,세종특별자치시청,2019-09-19
금남면 두만리 70-7,1,,금남면 두만리 70-7,36.426957,127.2914989,,LED,044-300-5132,세종특별자치시청,2019-09-19
금남면 감성리 74,1,,금남면 감성리 74,36.4443007,127.2860989,,나트륨,044-300-5132,세종특별자치시청,2019-09-19
금남면 발산리 232,1,,금남면 발산리 232,36.4554137,127.2832305,,나트륨,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 857,1,,세종특별자치시 고운동 857,36.5204636,127.2408508,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 857,1,,세종특별자치시 고운동 857,36.5206608,127.2406814,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 857,1,,세종특별자치시 고운동 857,36.5207214,127.24029,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 고운동 857,1,,세종특별자치시 고운동 857,36.5207815,127.2398093,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 어진동 747,1,,세종특별자치시 어진동 747,36.4976753,127.2600822,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 어진동 747,1,,세종특별자치시 어진동 747,36.4973481,127.2610899,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 어진동 748,1,,세종특별자치시 어진동 748,36.4933457,127.2624003,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 어진동 748,1,,세종특별자치시 어진동 748,36.4932761,127.2628027,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 어진동 748,1,,세종특별자치시 어진동 748,36.4934358,127.2623882,,150W,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 어진동 748,1,,세종특별자치시 어진동 748,36.4934654,127.2628009,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 어진동 748,1,,세종특별자치시 어진동 748,36.4941301,127.2624486,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 어진동 748,1,,세종특별자치시 어진동 748,36.4968604,127.2638516,,CDM,044-300-5132,세종특별자치시청,2019-09-19
금남면 용포리 236-7,1,,금남면 용포리 236-7,36.4625022,127.2765492,,LED,044-300-5132,세종특별자치시청,2019-09-19
금남면 용포리 237-24,1,,금남면 용포리 237-24,36.4636084,127.2761233,,LED,044-300-5132,세종특별자치시청,2019-09-19
금남면 용포리 236-7,1,,금남면 용포리 236-7,36.4640099,127.2755087,,LED,044-300-5132,세종특별자치시청,2019-09-19
금남면 용포리 237-24,1,,금남면 용포리 237-24,36.4638596,127.2759787,,LED,044-300-5132,세종특별자치시청,2019-09-19
금남면 용포리 236-7,1,,금남면 용포리 236-7,36.4643876,127.2753713,,LED,044-300-5132,세종특별자치시청,2019-09-19
금남면 용포리 237-24,1,,금남면 용포리 237-24,36.4642011,127.2758194,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 도담동 858,1,보듬2로 42 도램마을14단지,세종특별자치시 도담동 858,36.5111923,127.2671882,,CDM,044-300-5132,세종특별자치시청,2019-09-19
금남면 용포리 236-7,1,,금남면 용포리 236-7,36.4646934,127.2752681,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 도담동 859,1,보듬2로 43 도램마을15단지,세종특별자치시 도담동 859,36.5136113,127.2663281,,CDM,044-300-5132,세종특별자치시청,2019-09-19
금남면 용포리 237-24,1,,금남면 용포리 237-24,36.4644707,127.2756941,,LED,044-300-5132,세종특별자치시청,2019-09-19
금남면 용포리 236-7,1,,금남면 용포리 236-7,36.4650352,127.2751645,,LED,044-300-5132,세종특별자치시청,2019-09-19
